porosity,hydraulic_conductivity,transmissivity,specific_yield,storage_coefficient,dtw_decadal_avg,thickness,transmissivity_to_porosity_ratio,distance_to_nearest_isr_km,nearest_isr_injection_rate,well_depth,month,year,vulnerability_proxy,aquifer_type,season,__target_tds__,__target_class__,__sample_id__,__well_id__,__sampled_at__,__synthetic__
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,209.3,safe,21eb4119-c1eb-4063-9bdf-4bd37baa8e64,26610f4d-47d8-4bc2-bb5c-eaafc2e4ef98,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,163.8,safe,13786569-110e-4324-b165-0584768b84b2,7a46138a-8c92-4855-981e-03d5cf06ea30,2023-01-01,False
0.04,0.1,-19.5,5.0,,-2.5,102.5,-487.48781280467983,,,,1,2023,-0.001025641057725183,gneiss,post_monsoon,384.8,safe,00f3cf89-69cc-45cc-ba29-abb92cdffd3d,6ac5a16d-c42d-4524-b618-7cf842d09995,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,240.5,safe,c16d2693-c94e-4bcb-a73c-c2802246fe62,ebc07d40-8450-4001-96bd-0eb53a44dffe,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,362.05,safe,b65d72e5-935c-42aa-ae53-2512ae9ffa0f,87dc7fb6-97db-4032-a8be-4d37b145c84c,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,254.15,safe,4d456b16-2698-40f8-abe0-5555bfc270b6,95df2697-b0a6-4bbc-9423-1006d872f7f0,2023-01-01,False
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,,1,2023,0.00047619045532879895,schist,post_monsoon,705.9,marginal,48081cc0-b453-455f-8d23-0ed860d13ce9,da07a782-f30b-4311-b831-7492cb1623d3,2023-01-01,False
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,,1,2023,0.00047619045532879895,schist,post_monsoon,183.95000000000002,safe,ae11292d-53c5-47ac-b6f3-a2095062c6b7,83b69546-4bac-42ec-a56c-5564518d8da7,2023-01-01,False
0.08,0.3,101.0,-0.5,,-2.5,127.5,1262.4842189472631,,,,1,2023,0.00019801979605921005,basalt,post_monsoon,169.65,safe,ea924965-37bd-4d56-995d-37737d72df14,63cf5280-bf4a-4644-a574-d8b5f516b4ad,2023-01-01,False
0.08,0.3,101.0,-0.5,,-2.5,127.5,1262.4842189472631,,,,1,2023,0.00019801979605921005,basalt,post_monsoon,99.45,safe,5d77e514-51fa-4938-8702-7f68326ba5a0,dcc1e0d0-051c-4f8c-88fb-06e27f96f077,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,412.75,safe,eb242c48-9e26-4bba-b771-f0dd81e4b4cf,fe7ce55b-5966-4f3c-8fa6-ffca88566c65,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,252.85000000000002,safe,e4ecb09f-e134-422b-85c9-911814a34cbc,dcebc677-e60d-4758-b1de-01c3fca13d48,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,408.2,safe,b3899270-aa76-405a-9378-c49cf991d427,b9ee76ac-86bd-4af8-a324-9c7a2d7a365b,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,544.7,marginal,219249e5-452b-4990-8284-ca26642b2809,bbd4fc73-2ea9-4e12-a50b-bb24cc070fb8,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,873.6,marginal,f2cdbf54-6750-4e17-a3ff-ed42b87fc912,017f8cdb-32ae-4c17-bfad-d0733a65140a,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,395.85,safe,16220354-e2a5-48f9-a16a-d338f387c05c,a8283b73-2258-4818-9929-1267122fd9f9,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,332.8,safe,9e805764-d584-4b8b-a542-d54ec3f1cf6b,b2ff7345-7e86-4a30-8e9c-64f32db438c0,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,856.0500000000001,marginal,9995a213-5531-463b-a9fa-3ac7fdd41d83,82ca9ed0-e889-41a4-aeda-6562f4fe3aa2,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,426.40000000000003,safe,e78ca685-cd58-4a3d-aeb1-ff21e2bce8e8,c1987166-3690-4d7b-9e43-636175888f60,2023-01-01,False
0.08,0.3,101.0,-0.5,,-2.5,127.5,1262.4842189472631,,,,1,2023,0.00019801979605921005,basalt,post_monsoon,313.3,safe,97c7158e-d956-46f4-b78a-c3e27fb5cc69,121ae382-12fd-4c21-8585-f0ee14f1a57e,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,583.0500000000001,marginal,c9ced51c-9578-4809-a0ae-6c200354448a,fea1a7c1-4338-43a5-8c60-d7b5d913dff5,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,900.25,marginal,8ebdbc5d-9603-41df-af7f-de6dcbcc3bf4,09939981-1c0e-48e7-8700-27c0b62d97da,2023-01-01,False
0.2,0.5,-100.0,3.0,,-2.5,240.0,-499.9975000124999,,,,1,2023,-0.00019999999800000007,sandstone,post_monsoon,715.0,marginal,580838a0-f9a1-4b59-aa8f-c5f632ee207d,173555be-2eb3-4cdc-b80a-f1b03cd671b6,2023-01-01,False
0.08,0.3,101.0,-0.5,,-2.5,127.5,1262.4842189472631,,,,1,2023,0.00019801979605921005,basalt,post_monsoon,826.15,marginal,4e8d3b54-b2d6-4196-9fa7-2d85af68ea48,6c50ac1b-711f-43eb-bf2c-6db8e60c0f26,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,507.0,marginal,a57b3556-af69-42cc-a63f-15a0ae0f1766,6123c2a0-fb56-4553-9133-d9c673cb8f29,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,951.6,marginal,2112b91a-746e-46f5-9315-d138734c800f,f1ca84e2-3a10-46f7-8d0f-ecbd1722868d,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,850.85,marginal,52b206aa-1149-4bf2-a53d-8325a6b1fd07,b60b6d35-e2c8-43bf-b8b0-f1f4c9b25771,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,289.90000000000003,safe,4d5e07b2-47bb-4d31-b40e-33426ab51a4e,fab5866e-fec1-4484-a792-7b1713f199cf,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,792.35,marginal,180a7b52-73e7-4d71-8c80-b713be91235b,20793184-74e9-49d9-96e1-daf9cd84e577,2023-01-01,False
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,,1,2023,0.00047619045532879895,schist,post_monsoon,173.55,safe,d3e79ae5-3c77-4113-b209-2ca70868f773,49653266-93c2-44ad-a824-faa0c02b01f4,2023-01-01,False
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,,1,2023,0.00047619045532879895,schist,post_monsoon,758.5500000000001,marginal,687cc7cf-b03d-47fc-b9ee-c786c4ba5607,3a93378f-6ae8-4c1c-881c-beba0509f139,2023-01-01,False
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,,1,2023,0.00047619045532879895,schist,post_monsoon,780.0,marginal,a538d5cd-80b1-4288-ad1a-0c7c7703d834,5460e6f1-6a01-42ca-8fd4-680bfac662e3,2023-01-01,False
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,,1,2023,0.00047619045532879895,schist,post_monsoon,697.45,marginal,1eff51a2-7b9e-49db-ba55-782f152b6ad4,7433d189-51b7-4259-9aca-e14a4be88e3a,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,305.5,safe,90cfdfee-bfeb-43bc-a0ba-5c6eadf72042,14ce66ab-b2cd-4ebe-b64a-1f94fcaea49a,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,417.95,safe,e338afca-fe89-4603-803e-fea5cb61dfce,aa903f1a-6c69-46f0-a717-64b2b1421cea,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,1587.95,unsafe,59ea3825-cf9d-4b2c-98c7-9507bb8aff35,1faf3105-8d51-4b73-86a0-ba354de1fd33,2023-01-01,False
0.03,0.05,,2.0,,7.5,,,,,,1,2023,0.00021276595092802189,intrusive,post_monsoon,440.7,safe,585905cb-76bb-4cda-8ffd-13a168d3851d,e4761695-ea2d-4d3c-81d7-c7e4893618a2,2023-01-01,False
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,,1,2023,0.00047619045532879895,schist,post_monsoon,573.3000000000001,marginal,f2e6d815-e190-4f44-b4a1-c489760f4165,b68837a6-c5e3-4ec3-b458-eda2a0dd1805,2023-01-01,False
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,,1,2023,0.00047619045532879895,schist,post_monsoon,579.8000000000001,marginal,506ff245-f04d-4d2b-b36c-e9711266f434,1619ca19-1db9-4544-9580-2e0309f1074f,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,791.0500000000001,marginal,3971393d-4182-4c61-a7f5-6a9391ee939b,152b9ec7-4cb3-4aa6-b252-aa7547a3b416,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,406.25,safe,4bf0be4d-932b-48b7-8211-e390a9223784,30de6294-5ca1-40c5-94fa-2e5854583529,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,479.05,safe,eb7de9bd-a43e-4305-84b0-d6cd7bd02d1d,220812aa-01f1-4c77-9ee6-9814808d2d8b,2023-01-01,False
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,,1,2023,0.00047619045532879895,schist,post_monsoon,206.05,safe,87b11aab-bf8d-4f34-ae5b-9d6355769c8e,357ff631-8fa2-4372-9602-a68cbb51a209,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,464.75,safe,c6d6d337-8923-4566-9763-8aaa755dcf38,37ad755e-ee94-4b11-82ce-52d9dc749f04,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,202.8,safe,163a0ddf-19a1-4451-9ad3-86dd534212cc,3a41be79-be1a-4e5f-b055-ffa0a9420474,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,522.6,marginal,52707453-224b-45bd-8024-773536a500e9,93fa88b1-bfba-4717-bd76-42a58dd018a0,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,538.2,marginal,78557f5b-4f97-4dde-ba04-2b1b4abe32a5,c51ac588-a0d3-41eb-9201-ea610c4a9933,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,111.8,safe,d9675ad1-75a6-4273-942b-1a63bd9ab14b,6f2c39cd-e511-473c-8540-97bdd665e471,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,451.75,safe,ed8e42ab-4daf-4c7f-8b5c-a02cfd379783,00e12cbe-72e9-41a0-9951-3d90d75d8cb0,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,553.8000000000001,marginal,25dd1ef9-fbd7-4ff1-8f22-d453f70c93fb,ccc63ce1-8bb4-48cc-bd73-f0504f457087,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,243.75,safe,9c2ac081-255d-41dc-a93e-4cfc381c0da8,65e4c7e2-73ef-44bb-a5d1-033ed7d7330d,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,766.35,marginal,fda4b3b8-41dd-4a14-9c54-409f19214e8a,cd22d7c7-630e-4f19-ae4c-45e726d395b9,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,851.5,marginal,00ebcff6-3591-469f-8deb-018efd497797,3c998670-371a-407f-9b58-604818df99c5,2023-01-01,False
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,,1,2023,0.00047619045532879895,schist,post_monsoon,756.6,marginal,0cdbaf76-fa03-4ac5-a891-93da3509fa2d,41bbcf5e-77f2-4357-a0ef-63b2571ad274,2023-01-01,False
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,,1,2023,0.00047619045532879895,schist,post_monsoon,241.8,safe,22e9bb7f-9454-459f-b86b-dc10bd9c40a8,47b11470-dd46-4a9c-be83-973fa38fc01d,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,640.9,marginal,b472fc49-0230-4869-adf8-308c2a448a06,ff0a6be0-6508-4c51-a8c9-75f55cc54fee,2023-01-01,False
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,,1,2023,0.00047619045532879895,schist,post_monsoon,778.0500000000001,marginal,779924b5-bf11-4ff6-bd28-4291ece2b62d,bd2789d5-4ece-4236-b90a-4be6f5b60341,2023-01-01,False
0.03,0.05,,2.0,,7.5,,,,,,1,2023,0.00021276595092802189,intrusive,post_monsoon,429.65000000000003,safe,9cf322f3-76df-4b9c-857c-3e359f22d83d,3285168e-f1b9-4a34-ad93-be31d3ce6c4d,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,416.65000000000003,safe,abb051ad-bf1b-463f-a5ad-431883dcc3bb,b595de95-d43c-44f8-b329-c0aa5d209cb1,2023-01-01,False
0.2,0.5,-100.0,3.0,,-2.5,240.0,-499.9975000124999,,,,1,2023,-0.00019999999800000007,sandstone,post_monsoon,474.5,safe,b97b0d33-3655-4af1-bb1d-2f7b958456bf,5c1e635e-ce46-405f-ab65-9a10b3524941,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,399.1,safe,106e4c25-e51b-4715-9f41-671ac067862a,4a1d45ea-8c1e-4993-b185-fb2c5a17bcf6,2023-01-01,False
0.03,0.05,,2.0,,7.5,,,,,,1,2023,0.00021276595092802189,intrusive,post_monsoon,265.85,safe,5b52fd50-5644-436f-b708-6cab35059d84,20ee450e-aac4-4acb-9cec-4807a81c33ae,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,658.45,marginal,549d0a32-602a-4d79-b2f8-775ba9b278be,6ad590ec-6461-464a-af29-49bd44b570c2,2023-01-01,False
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,,1,2023,0.00047619045532879895,schist,post_monsoon,321.1,safe,d9775dd3-6a0b-4245-af44-3a958d2186fd,77ff86dc-ce62-4bf1-91b7-a9dfc4579896,2023-01-01,False
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,,1,2023,0.00047619045532879895,schist,post_monsoon,294.45,safe,df84e7a7-c151-483a-9d4c-b2e3677079b0,78028ada-944d-41fa-a669-9254aa3c1183,2023-01-01,False
0.02,0.02,-60.0,-0.75,,7.5,-17.5,-2999.850007499625,,,,1,2023,-0.0003333333322222224,quartzite,post_monsoon,328.25,safe,e018c23d-a44e-4033-84c4-48e7b6f768fe,356fdf77-f3b7-40d6-b523-18b9233ea366,2023-01-01,False
0.02,0.02,-60.0,-0.75,,7.5,-17.5,-2999.850007499625,,,,1,2023,-0.0003333333322222224,quartzite,post_monsoon,507.0,marginal,08561921-9946-41b0-a376-22f73e5d04f3,43faef09-7b95-4a07-85bc-e00c3c5031b3,2023-01-01,False
0.03,0.05,,2.0,,7.5,,,,,,1,2023,0.00021276595092802189,intrusive,post_monsoon,280.15000000000003,safe,5a77abe1-0702-4b00-8b17-1287e240965e,ae459f40-6e4f-42d4-8df0-2acac30c6c45,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,289.25,safe,0eb26a9d-766f-4c9d-bcbe-ad9feb5989ad,999db8e4-8c3c-4054-80ea-a08a26a042f5,2023-01-01,False
,,,,,,,,,,32.202721757834254,1,2023,0.00021276595092802189,unknown,post_monsoon,1000.0,marginal,d94f8ccb-841f-417c-b433-a80c3f62aa67,648afa57-b7de-4aa7-bca6-e3a94e00b652,2023-01-02,True
,,,,,,,,,,32.83562833919818,1,2023,0.00021276595092802189,unknown,post_monsoon,201.5,safe,a0247f37-c08b-4b85-9bf7-f24f5c00eb92,6d1b25a8-250d-40a3-9dd4-5237b6f50249,2023-01-03,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,69.40541542350586,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,998.9851983351384,marginal,d73fd2fc-0ee9-4b8e-a28d-8d65b775b70a,3691e73e-b97a-4e8f-8a84-c2b863d2cf99,2023-01-10,True
,,,,,,,,,,47.53928219460944,1,2023,0.00021276595092802189,unknown,post_monsoon,662.9947479155854,marginal,87d3182a-bb92-41b6-a5ad-090e37c290dc,daed3608-0c5c-43b2-9f7c-5a90a2b02078,2023-01-10,True
,,,,,,,,,,53.3333190870368,1,2023,0.00021276595092802189,unknown,post_monsoon,1000.0,marginal,1c552ad8-57d8-4d14-86f7-0beb3887c747,4cfee976-d0d6-4999-95e5-4b55243b6766,2023-01-14,True
,,,,,,,,,,66.59990051915295,1,2023,0.00021276595092802189,unknown,post_monsoon,408.2,safe,e9b3be96-c5d8-46f8-9c81-daa271acd6fc,8c390bb5-891f-4864-8818-105b845a14b9,2023-01-18,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,35.61176714069022,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,1053.65,unsafe,c1360b73-7fb4-43e0-94e6-de99d6d2cae3,a8dc8688-a75a-4ac0-abf3-439b7d369211,2023-01-19,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,52.81933117580928,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,510.25,marginal,f5d34206-c929-4867-a21b-51d81941bb5e,de7d52e2-b0f7-4bf1-9e4b-16880c70e68f,2023-01-21,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,40.80745401750757,2,2023,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,625.3000000000001,marginal,001ef7e3-af17-4cb4-b040-6f0c0f5808fb,d979a20c-f333-4d18-bbe8-2ee5593070f7,2023-02-03,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,98.97684893358196,2,2023,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,1600.3760576307527,unsafe,60d3dbc5-b87b-4786-8f9e-0a39559d9c3d,c3b9a71c-8b09-4dad-a497-9db74f001ca9,2023-02-04,True
0.08,0.3,101.0,-0.5,,-2.5,127.5,1262.4842189472631,,,82.1254670540126,2,2023,0.00019801979605921005,basalt,pre_monsoon,616.969733525341,marginal,3d7c9946-71da-4a20-b735-288ba2be6080,11160c85-4116-4c83-8aad-49079aa7d43c,2023-02-09,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,40.80745401750757,2,2023,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,718.1935905486671,marginal,0dc20a67-be03-4b5c-bcff-a9cf04958d1e,d979a20c-f333-4d18-bbe8-2ee5593070f7,2023-02-12,True
,,,,,,,,,,66.98028634064111,2,2023,0.00021276595092802189,unknown,pre_monsoon,998.5564461501716,unsafe,d7d9139b-f700-4524-b07e-2711b6e6a132,668f55bf-5aae-45a4-895d-d93ee3800a3f,2023-02-16,True
,,,,,,,,,,53.3333190870368,2,2023,0.00021276595092802189,unknown,pre_monsoon,1000.0,marginal,47a97d31-456a-4e7e-86b1-fdbb613f324d,4cfee976-d0d6-4999-95e5-4b55243b6766,2023-02-19,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,30.31385639904408,2,2023,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,1007.8578789766634,unsafe,feedd1a6-acfa-47e7-8cc6-6f34f22cdb85,9c6a565a-7405-480b-9ebf-1b7ffeca1538,2023-02-21,True
,,,,,,,,,,32.83562833919818,2,2023,0.00021276595092802189,unknown,pre_monsoon,1000.0,marginal,b87730a5-6ee9-411f-9335-bde710b2d340,6d1b25a8-250d-40a3-9dd4-5237b6f50249,2023-02-26,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,67.13206806996834,2,2023,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,965.3079832157268,unsafe,845defe8-17e7-4dac-b611-99b435f1bc55,c5dc8fff-3395-4801-aa4d-5e316daa9fed,2023-02-27,True
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,15.875811164920265,3,2023,6.779660858374034e-05,alluvium,pre_monsoon,970.2783174699108,marginal,05931700-2463-4c5f-b91f-318ca5077ee5,ac175bfd-9072-4dcd-8f9f-c85af4212370,2023-03-02,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,35.61176714069022,3,2023,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,719.1079354719154,marginal,4d9ad24c-84f0-4135-909e-d38f9c82bb2a,a8dc8688-a75a-4ac0-abf3-439b7d369211,2023-03-02,True
0.02,0.02,-60.0,-0.75,,7.5,-17.5,-2999.850007499625,,,49.82900772298313,3,2023,-0.0003333333322222224,quartzite,pre_monsoon,589.3417023984282,marginal,55ee8de7-834d-4bda-a7de-1e2217077b8a,40815bc3-b3bf-42b7-88cc-ff751200abe1,2023-03-08,True
0.04,0.1,-19.5,5.0,,-2.5,102.5,-487.48781280467983,,,73.03270930637572,3,2023,-0.001025641057725183,gneiss,pre_monsoon,893.0464715941209,unsafe,4ec14ccb-91dc-48ef-8e05-35c2d1a3be0c,30d869d0-7e96-4659-b910-759981d4db2e,2023-03-09,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,69.40541542350586,3,2023,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,1000.0,marginal,1f60ec99-5a3a-4993-b56e-79d29253f5af,3691e73e-b97a-4e8f-8a84-c2b863d2cf99,2023-03-11,True
,,,,,,,,,,66.59990051915295,3,2023,0.00021276595092802189,unknown,pre_monsoon,735.8000000000001,marginal,d138f659-ad0b-417d-a4c6-a41656e1f9cd,8c390bb5-891f-4864-8818-105b845a14b9,2023-03-11,True
,,,,,,,,,,32.202721757834254,3,2023,0.00021276595092802189,unknown,pre_monsoon,110.5,safe,ed62066c-115f-43f9-82e6-2322a1e444c8,648afa57-b7de-4aa7-bca6-e3a94e00b652,2023-03-13,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,40.80745401750757,3,2023,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,768.6856939860554,marginal,726844ab-ebc6-4fd0-93fe-dbb070ad4c9b,d979a20c-f333-4d18-bbe8-2ee5593070f7,2023-03-14,True
,,,,,,,,,,55.77627340750844,3,2023,0.00021276595092802189,unknown,pre_monsoon,705.9,marginal,d6710a92-f92e-4836-93e3-a140ebc89e81,d6cf5902-872e-4a60-8294-0f37814d0e1f,2023-03-15,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,60.655564365703285,3,2023,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,597.35,marginal,8a325295-0640-48de-b599-defff2c55885,dc8d8cf3-fa1e-428b-9670-b0263fdd6d4f,2023-03-18,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,98.97684893358196,3,2023,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,729.8758797305097,marginal,d260d69f-44aa-4dc2-8f2a-1854af751a41,c3b9a71c-8b09-4dad-a497-9db74f001ca9,2023-03-19,True
0.2,0.5,-100.0,3.0,,-2.5,240.0,-499.9975000124999,,,85.14379703683143,3,2023,-0.00019999999800000007,sandstone,pre_monsoon,734.5,marginal,09bc4a58-ba67-4e98-b32d-d2648b2a0026,014abaa9-0132-4461-ab41-a426d692213f,2023-03-19,True
,,,,,,,,,,8.18038730422954,3,2023,0.00021276595092802189,unknown,pre_monsoon,294.45,safe,5bdd0e79-8eba-4bd5-bad3-bfdeb884a872,f06aee42-9f30-4245-8f72-2074743ef54f,2023-03-21,True
0.04,0.1,-19.5,5.0,,-2.5,102.5,-487.48781280467983,,,42.17550132909616,3,2023,-0.001025641057725183,gneiss,pre_monsoon,500.0,safe,fbe1f8c1-fa24-42ae-8922-bd51a161cda9,f9fc23ed-5645-45b7-9493-a53be55867ac,2023-03-22,True
