ph,ec_us_cm,tds_mg_l,uranium_ppb,nitrate_mg_l,fluoride_mg_l,chloride_mg_l,sulphate_mg_l,total_hardness,calcium_mg_l,magnesium_mg_l,sodium_mg_l,potassium_mg_l,bicarbonate_mg_l,carbonate_mg_l,phosphate_mg_l,arsenic_ppb,iron_ppm,do_mg_l,turbidity_ntu,sampled_at,well_index,well_name,latitude,longitude,synthetic
7.63,492.0,319.8,0.0,17.0,0.34,43.0,14.0,150.0,36.0,19.0,52.0,1.0,171.0,0.0,0.09,1.7911807966368807,0.0,5.329162691441653,0.0,2025-01-10T00:00:00+00:00,42,SYN-WELL-0042,23.511546964509108,86.55623272431046,True
7.92,244.0,159.25,0.0,1.0,0.31,60.0,4.0,80.0,14.0,19.0,6.0,1.0,61.0,0.0,0.0,5.761955746910254,1.2262654010694998,5.637138948607676,0.6281588775386933,2025-05-21T00:00:00+00:00,32,SYN-WELL-0032,24.79907134633112,84.8150879153424,True
7.75,659.0,429.0,1.3,26.0,0.6,89.0,51.0,295.0,48.0,35.0,34.0,7.0,177.0,0.0,0.12,5.128729865173003,1.3133572850563806,4.905585604357313,3.2867986284603945,2025-08-20T00:00:00+00:00,6,SYN-WELL-0006,23.55620521438419,86.83929961425514,True
8.01,453.0,299.65000000000003,1.02,0.0,0.82,32.0,8.0,145.0,40.0,10.0,43.0,2.0,250.0,0.0,0.0,7.614516315814513,0.24486415761868222,4.459480274145491,0.0,2023-11-17T00:00:00+00:00,35,SYN-WELL-0035,22.265167512714747,84.18104181974192,True
7.36,1108.0,718.25,0.41,27.0,0.25,146.0,97.0,350.0,78.0,24.0,85.0,11.0,317.0,0.0,0.11,7.628499423638797,1.6126741378425833,4.415202066334227,6.810381094253698,2023-03-23T00:00:00+00:00,23,SYN-WELL-0023,22.768788200528693,87.45301321414823,True
7.99,1132.0,1000.0,3.48,35.0,0.22,149.0,76.0,315.0,120.0,12.0,81.0,1.0,268.0,0.0,0.08,0.0,0.7783251207222623,5.888099334306197,0.0,2025-04-08T00:00:00+00:00,18,SYN-WELL-0018,22.05786242098779,87.1484849497655,True
8.05,333.0,227.5,0.0,19.0,0.75,57.0,12.0,85.0,14.0,16.0,22.0,0.0,67.0,0.0,0.11,2.5570062491056342,0.0,4.00578306151884,1.6140359139929725,2024-05-06T00:00:00+00:00,38,SYN-WELL-0038,22.514451226617606,84.35512847308661,True
7.61,1048.0,679.25,8.38,33.0,0.58,224.0,86.0,350.0,84.0,30.0,69.0,45.0,262.0,0.0,0.0,7.107425129068798,0.18809038392755373,7.115768790284318,2.6468816172809158,2025-11-05T00:00:00+00:00,14,SYN-WELL-0014,24.171514120002065,85.36187602454709,True
7.54,2885.9158817978478,1724.4149943683674,56.57309401710595,44.0,0.34,206.0,80.0,540.0,132.0,73.0,76.0,3.0,323.0,0.0,0.09,1.5372604537659131,1.2429336142746559,6.575806664285082,3.6571472862822008,2023-07-26T00:00:00+00:00,30,SYN-WELL-0030,24.275097391145856,86.76314402497135,True
7.84,284.0,184.6,0.0,24.0,0.57,28.0,18.0,80.0,22.0,7.0,20.0,4.0,49.0,0.0,0.0,4.21721583555896,1.0961452913136547,7.378949593745713,2.1253868943078325,2024-09-20T00:00:00+00:00,9,SYN-WELL-0009,22.350855257375905,85.39429461121439,True
7.78,606.0,395.85,6.04,30.0,0.31,57.0,30.0,240.0,32.0,49.0,34.0,2.0,183.0,0.0,0.0,8.504199890068465,0.0,3.3679361592126025,3.2305158110786047,2023-05-11T00:00:00+00:00,19,SYN-WELL-0019,23.478510862313268,86.2372394559176,True
7.56,986.0,857.0857524867341,5.21,31.0,0.57,209.0,78.0,240.0,34.0,30.0,110.0,19.0,189.0,0.0,0.0,4.485551399512974,0.35251988146665203,2.340942215784401,3.261489470438344,2024-06-15T00:00:00+00:00,27,SYN-WELL-0027,24.266707801544133,83.50368751091061,True
8.23,1121.0,1000.0,0.56,44.0,0.62,146.0,98.0,385.0,100.0,29.0,51.0,29.0,311.0,0.0,0.05,13.0475165034092,0.5924660879435583,5.392465639862826,1.711876169491495,2023-01-02T00:00:00+00:00,31,SYN-WELL-0031,23.372354015040244,87.79892025581908,True
7.0,382.0,250.25,1.21,1.0,0.7,32.0,38.0,80.0,20.0,12.0,31.0,2.0,110.0,0.0,0.0,10.761917513686727,0.09467678764707382,10.617841104407137,0.40722216944493894,2025-04-01T00:00:00+00:00,45,SYN-WELL-0045,24.15598907591611,87.04215426236013,True
7.8,409.0,261.95,1.75,20.0,0.77,18.0,4.0,240.0,48.0,27.0,6.0,1.0,232.0,0.0,0.0,3.288615082171396,2.1004598063623034,7.679175800570228,7.825895697422407,2024-10-24T00:00:00+00:00,14,SYN-WELL-0014,24.171514120002065,85.36187602454709,True
7.71,1310.0,851.5,0.0,46.0,0.25,174.0,69.0,450.0,100.0,47.0,90.0,4.0,378.0,0.0,0.05,2.8117229756513282,0.6135646203837278,4.401996644687917,0.0,2023-04-17T00:00:00+00:00,44,SYN-WELL-0044,23.005292312017566,87.17000807648769,True
7.89,879.0,573.3000000000001,18.12,12.0,0.32,60.0,60.0,385.0,80.0,46.0,42.0,3.0,372.0,0.0,0.0,0.0,0.4067314663678655,6.1641218419764146,2.677139363962069,2024-06-30T00:00:00+00:00,40,SYN-WELL-0040,22.483092359496087,85.33275642275633,True
7.56,780.0,768.8676144368445,2.14,42.0,0.61,50.0,90.0,360.0,40.0,67.0,28.0,18.0,262.0,0.0,0.0,2.0409868186568447,1.283595730980663,6.709656433398631,1.6244021124631378,2024-04-13T00:00:00+00:00,17,SYN-WELL-0017,23.013825343219143,83.59675024088442,True
7.17,1289.0,1000.0,0.0,42.0,0.13,217.0,86.0,420.0,80.0,30.0,84.0,39.0,354.0,0.0,0.2,0.0,0.19435052561281557,2.9369011666808498,5.175165946905946,2025-01-07T00:00:00+00:00,7,SYN-WELL-0007,23.940594185835128,86.95519901953784,True
7.44,959.0,907.5775126882595,0.0,56.0,0.23,135.0,23.0,295.0,34.0,53.0,87.0,2.0,268.0,0.0,0.0,5.327377252003736,1.1551993274321262,7.865326564262289,0.0,2024-06-30T00:00:00+00:00,12,SYN-WELL-0012,23.92832637268416,86.29397280837509,True
7.78,764.0,732.5136069087887,1.25,7.0,0.83,124.0,56.0,295.0,70.0,22.0,25.0,9.0,220.0,0.0,0.13,4.917224266720011,0.0,5.098636571722307,1.5008586350255835,2024-05-17T00:00:00+00:00,32,SYN-WELL-0032,24.79907134633112,84.8150879153424,True
7.63,1778.8422438920184,1273.745702559012,50.691401944675896,42.0,1.36,85.0,16.0,350.0,88.0,21.0,32.0,1.0,305.0,0.0,0.2,8.175134536160666,0.13244216762810374,5.2367744797058515,3.090561064040976,2025-06-29T00:00:00+00:00,39,SYN-WELL-0039,23.703656712861772,86.41463507527368,True
7.8,812.0,527.8000000000001,6.3,6.0,0.88,57.0,81.0,240.0,68.0,17.0,71.0,29.0,268.0,0.0,0.0,12.380022831689148,1.1843492928640726,5.442812386980941,7.780294441481837,2024-07-22T00:00:00+00:00,30,SYN-WELL-0030,24.275097391145856,86.76314402497135,True
7.86,855.0,555.75,0.0,17.0,0.3,85.0,11.0,240.0,92.0,7.0,71.0,39.0,323.0,0.0,0.0,3.84238342196819,1.5491384044127696,7.460172250754211,4.828739867181696,2025-06-10T00:00:00+00:00,36,SYN-WELL-0036,24.478257727087573,83.90413499980994,True
7.44,2214.930697528156,1157.7519423131796,50.482045541721945,42.0,0.19,146.0,13.0,215.0,62.0,9.0,50.0,8.0,165.0,0.0,0.19,17.682497871539177,0.0,4.040672115237466,0.0,2025-08-27T00:00:00+00:00,5,SYN-WELL-0005,24.682551608576887,87.83664393511091,True
7.39,2071.5527008132085,905.8475988463466,49.48424713352256,36.0,0.25,21.0,17.0,120.0,20.0,13.0,6.0,2.0,67.0,0.0,0.0,5.394708671319424,0.0,2.327453991387986,1.5500931251173613,2025-07-17T00:00:00+00:00,25,SYN-WELL-0025,22.934843622076986,84.20506999151165,True
7.01,2125.205681276848,1364.7617052470891,55.38868719818244,8.0,0.36,220.0,30.0,300.0,72.0,22.0,68.0,2.0,140.0,0.0,0.0,0.0,0.8472125012593213,5.98131952722008,7.044205410642764,2025-11-12T00:00:00+00:00,43,SYN-WELL-0043,23.283574291337686,84.75250488242649,True
7.86,1879.547767529495,1317.9968091392814,35.26931449676581,29.0,0.54,21.0,67.0,245.0,52.0,26.0,25.0,1.0,299.0,0.0,0.0,0.6275687493392814,0.013876273557601071,1.7214154448883683,0.0,2025-02-03T00:00:00+00:00,19,SYN-WELL-0019,23.478510862313268,86.2372394559176,True
7.64,1438.9336016529119,1200.8592812938628,52.6176062065625,8.0,1.68,39.0,46.0,160.0,28.0,19.0,20.0,0.0,220.0,0.0,0.05,1.7635197981530677,0.2619954575712242,4.858013528756028,3.1854229265105167,2024-09-07T00:00:00+00:00,44,SYN-WELL-0044,23.005292312017566,87.17000807648769,True
7.64,1865.8495025539414,1126.1373420373793,59.61932106048627,15.0,0.65,39.0,81.0,400.0,124.0,28.0,6.0,22.0,256.0,0.0,0.0,7.552762906920272,1.0634835173160104,7.536373721745873,3.4635181898948977,2024-08-03T00:00:00+00:00,6,SYN-WELL-0006,23.55620521438419,86.83929961425514,True
7.78,351.0,228.15,6.12,2.0,0.11,21.0,37.0,145.0,54.0,7.0,9.0,1.0,146.0,0.0,0.21,0.0,0.06912847287019164,6.442369026315729,1.956867760316942,2023-08-12T00:00:00+00:00,48,SYN-WELL-0048,22.363020657421803,86.47360409348364,True
7.64,723.0,628.6628545567983,0.0,21.0,0.0,50.0,10.0,195.0,46.0,16.0,39.0,1.0,281.0,0.0,0.0,2.2121447031436237,0.0,7.276240918305497,14.28300713119566,2025-06-25T00:00:00+00:00,39,SYN-WELL-0039,23.703656712861772,86.41463507527368,True
7.39,1275.0,1000.0,1.28,40.0,0.55,146.0,109.0,535.0,102.0,66.0,42.0,10.0,427.0,0.0,0.0,3.03375831522348,0.0,6.516632457365093,1.8490741622098041,2025-01-29T00:00:00+00:00,31,SYN-WELL-0031,23.372354015040244,87.79892025581908,True
7.81,575.0,564.3673417749847,4.55,24.0,0.61,46.0,11.0,195.0,28.0,24.0,54.0,1.0,262.0,0.0,0.0,1.3112751540667382,0.45696891000419665,9.738602079810136,5.29906063747119,2025-08-14T00:00:00+00:00,30,SYN-WELL-0030,24.275097391145856,86.76314402497135,True
8.05,190.0,500.0,0.0,8.0,0.43,14.0,3.0,70.0,10.0,16.0,8.0,1.0,61.0,0.0,0.16,8.868492290078311,0.0,4.3411686702177334,0.4347955191228632,2025-02-07T00:00:00+00:00,46,SYN-WELL-0046,23.216344136936865,85.10177446249031,True
7.18,736.0,868.2475421492279,0.0,31.0,0.39,82.0,44.0,210.0,78.0,7.0,34.0,4.0,195.0,0.0,0.09,7.847928330792135,0.2419877078918756,6.116637018614982,5.610991967997617,2024-06-10T00:00:00+00:00,18,SYN-WELL-0018,22.05786242098779,87.1484849497655,True
